,age,education,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,income
2488,2,Masters,Married-civ-spouse,Adm-clerical,Wife,Female,1,0,0,>50K
2489,2,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2490,3,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2491,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2492,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2493,2,Assoc-acdm,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2494,3,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2495,1,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,1,0,2,>50K
2496,3,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Male,1,0,1,>50K
2497,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2498,3,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2499,2,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Male,1,0,2,>50K
2500,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2501,3,HS-grad,Married-civ-spouse,Sales,Husband,Male,1,0,1,>50K
2502,2,Masters,Married-civ-spouse,Prof-specialty,Other-relative,Female,1,0,0,>50K
2503,3,10th,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2504,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2505,2,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2506,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2507,2,11th,Married-civ-spouse,Other-service,Husband,Male,1,0,1,>50K
2508,3,Some-college,Married-civ-spouse,Sales,Husband,Male,1,0,1,>50K
2509,3,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2510,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2511,2,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2512,1,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2513,2,Bachelors,Married-civ-spouse,Sales,Husband,Male,1,0,1,>50K
2514,1,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2515,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,2,>50K
2516,2,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2517,3,Bachelors,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2518,2,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2519,2,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2520,2,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2521,0,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,Female,1,0,1,>50K
2522,1,Bachelors,Married-civ-spouse,Other-service,Wife,Female,1,0,2,>50K
2523,3,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,1,0,1,>50K
2524,2,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2525,1,Some-college,Married-civ-spouse,,Wife,Female,1,0,0,>50K
2526,1,Assoc-acdm,Married-civ-spouse,Sales,Wife,Female,1,0,2,>50K
2527,3,12th,Married-civ-spouse,Transport-moving,Husband,Male,1,0,1,>50K
2528,3,Bachelors,Married-civ-spouse,,Husband,Male,1,0,2,>50K
2529,2,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2530,2,12th,Married-civ-spouse,Sales,Husband,Male,1,0,1,>50K
2531,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2532,3,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,0,>50K
2533,2,12th,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2534,2,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,1,0,2,>50K
2535,2,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2536,2,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,1,0,1,>50K
2537,2,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2538,2,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Female,1,0,1,>50K
2539,1,Bachelors,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2540,1,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2541,3,1st-4th,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2542,3,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Female,1,0,0,>50K
2543,3,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2544,1,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2545,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,2,>50K
2546,3,Assoc-acdm,Married-civ-spouse,,Husband,Male,1,0,1,>50K
2547,3,Masters,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2548,0,11th,Married-civ-spouse,Handlers-cleaners,Husband,Male,1,0,1,>50K
2549,2,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2550,2,Prof-school,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2551,1,Masters,Married-civ-spouse,Adm-clerical,Husband,Male,1,0,2,>50K
2552,2,Bachelors,Married-civ-spouse,Other-service,Wife,Female,1,0,2,>50K
2553,2,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2554,3,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2555,2,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,1,0,0,>50K
2556,3,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2557,2,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2558,2,Bachelors,Married-civ-spouse,Sales,Husband,Male,1,0,1,>50K
2559,2,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2560,3,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2561,2,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2562,2,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2563,2,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,1,0,0,>50K
2564,3,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2565,0,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,1,0,0,>50K
2566,3,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2567,1,Bachelors,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2568,1,11th,Married-civ-spouse,Handlers-cleaners,Husband,Male,1,0,1,>50K
2569,3,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,1,0,1,>50K
2570,3,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Male,1,0,1,>50K
2571,1,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,1,0,2,>50K
2572,2,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,1,0,0,>50K
2573,1,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2574,2,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,1,0,2,>50K
2575,2,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2576,2,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,1,0,1,>50K
2577,2,Some-college,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2578,3,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2579,3,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2580,2,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2581,3,Masters,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2582,2,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2583,3,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2584,3,Doctorate,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2585,2,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2586,3,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,0,>50K
2587,2,Bachelors,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2588,1,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2589,2,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2590,2,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,1,0,2,>50K
2591,2,Bachelors,Married-civ-spouse,,Wife,Female,1,0,2,>50K
2592,3,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2593,3,Bachelors,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2594,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2595,3,Masters,Married-civ-spouse,Transport-moving,Husband,Male,1,0,2,>50K
2596,3,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,1,0,1,>50K
2597,2,Some-college,Married-civ-spouse,Exec-managerial,Wife,Female,1,0,1,>50K
2598,3,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2599,2,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2600,2,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2601,1,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2602,1,Some-college,Married-civ-spouse,Exec-managerial,Wife,Female,1,0,2,>50K
2603,3,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2604,2,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2605,1,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2606,2,Some-college,Married-civ-spouse,Sales,Husband,Male,1,0,1,>50K
2607,3,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,1,0,1,>50K
2608,1,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,0,>50K
2609,3,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2610,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,2,>50K
2611,1,Masters,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2612,2,Assoc-acdm,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2613,3,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,1,0,0,>50K
2614,1,Some-college,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2615,3,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2616,3,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2617,1,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,1,0,2,>50K
2618,3,Some-college,Married-civ-spouse,Exec-managerial,Wife,Female,1,0,2,>50K
2619,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,0,>50K
2620,1,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2621,3,HS-grad,Married-civ-spouse,Sales,Husband,Male,1,0,1,>50K
2622,2,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2623,3,HS-grad,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2624,2,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2625,2,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2626,1,Bachelors,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2627,3,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2628,3,Some-college,Married-civ-spouse,Tech-support,Husband,Male,1,0,1,>50K
2629,2,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Female,1,0,1,>50K
2630,3,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2631,2,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2632,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2633,3,7th-8th,Married-civ-spouse,Farming-fishing,Husband,Male,1,0,2,>50K
2634,3,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2635,2,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,1,0,2,>50K
2636,1,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,Male,1,0,1,>50K
2637,1,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2638,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2639,2,HS-grad,Married-civ-spouse,Exec-managerial,Wife,Female,1,0,1,>50K
2640,2,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2641,2,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2642,2,Bachelors,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2643,2,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2644,2,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Male,1,0,2,>50K
2645,1,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,0,>50K
2646,2,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2647,0,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,Female,1,0,0,>50K
2648,1,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,1,0,2,>50K
2649,2,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2650,1,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2651,1,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2652,3,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,0,>50K
2653,2,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,1,0,2,>50K
2654,2,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2655,1,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2656,2,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2657,1,Bachelors,Married-civ-spouse,Other-service,Husband,Male,1,0,0,>50K
2658,1,HS-grad,Separated,Adm-clerical,Unmarried,Female,1,0,0,<=50K
2659,2,Some-college,Divorced,Adm-clerical,Not-in-family,Female,1,0,1,<=50K
2660,2,HS-grad,Divorced,Transport-moving,Unmarried,Male,1,0,1,<=50K
2661,1,Some-college,Divorced,Prof-specialty,Unmarried,Female,1,0,1,<=50K
2662,1,HS-grad,Never-married,Handlers-cleaners,Unmarried,Female,1,0,0,<=50K
2663,1,Bachelors,Divorced,Exec-managerial,Unmarried,Female,1,0,2,>50K
2664,2,11th,Divorced,Sales,Unmarried,Male,1,0,2,>50K
2665,1,Bachelors,Divorced,Tech-support,Unmarried,Male,1,0,1,>50K
2666,2,Masters,Divorced,Prof-specialty,Unmarried,Female,1,0,0,>50K
2667,3,Masters,Divorced,Prof-specialty,Unmarried,Female,1,0,1,>50K
2668,2,Bachelors,Divorced,Tech-support,Unmarried,Male,1,0,2,>50K
2669,2,Masters,Divorced,Exec-managerial,Unmarried,Male,1,0,2,>50K
2670,2,Prof-school,Divorced,Prof-specialty,Unmarried,Female,1,0,2,>50K
2671,2,Prof-school,Divorced,Prof-specialty,Unmarried,Male,1,0,1,>50K
2672,1,Masters,Married-civ-spouse,Prof-specialty,Other-relative,Male,1,0,1,>50K
2673,1,Bachelors,Married-civ-spouse,Other-service,Husband,Male,1,0,0,>50K
2674,2,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2675,0,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,Female,1,0,2,>50K
2676,1,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,0,>50K
2677,2,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2678,1,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,1,0,1,>50K
2679,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2680,1,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,1,0,1,>50K
2681,2,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2682,3,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2683,1,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2684,2,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,0,>50K
2685,2,Bachelors,Married-civ-spouse,Sales,Husband,Male,1,0,1,>50K
2686,1,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2687,2,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2688,1,Masters,Married-civ-spouse,Sales,Husband,Male,1,0,1,>50K
2689,1,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,1,0,2,>50K
2690,3,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2691,3,Bachelors,Married-civ-spouse,Transport-moving,Husband,Male,1,0,1,>50K
2692,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2693,3,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2694,1,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,1,0,2,>50K
2695,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,2,>50K
2696,1,HS-grad,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2697,1,Bachelors,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2698,1,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,1,0,2,>50K
2699,3,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Male,1,0,1,>50K
2700,2,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,1,0,2,>50K
2701,2,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,1,0,2,>50K
2702,3,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,1,0,2,>50K
2703,2,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Male,1,0,1,>50K
2704,2,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,1,0,2,>50K
2705,1,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,1,0,2,>50K
2706,0,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2707,1,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2708,3,HS-grad,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2709,0,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2710,3,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Male,1,0,1,>50K
2711,2,Bachelors,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2712,2,Some-college,Married-civ-spouse,Sales,Husband,Male,1,0,1,>50K
2713,2,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,1,0,2,>50K
2714,3,Masters,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2715,3,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Male,1,0,1,>50K
2716,1,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2717,3,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,1,0,2,>50K
2718,3,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2719,1,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,1,0,2,>50K
2720,1,HS-grad,Married-civ-spouse,Sales,Husband,Male,1,0,1,>50K
2721,3,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2722,2,HS-grad,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2723,1,Doctorate,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2724,1,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Male,1,0,1,>50K
2725,1,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,1,0,2,>50K
2726,3,Masters,Married-civ-spouse,Adm-clerical,Husband,Male,1,0,1,>50K
2727,2,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,1,0,1,>50K
2728,1,Some-college,Married-civ-spouse,Tech-support,Wife,Female,1,0,0,>50K
2729,1,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,1,0,0,>50K
2730,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2731,3,5th-6th,Married-civ-spouse,,Husband,Male,1,0,2,>50K
2732,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2733,0,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,1,0,1,>50K
2734,1,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2735,1,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2736,2,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2737,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2738,3,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Male,1,0,0,>50K
2739,2,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,1,0,2,>50K
2740,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,1,0,2,>50K
2741,2,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,1,0,1,>50K
2742,3,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2743,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2744,1,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2745,3,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2746,0,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2747,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2748,2,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,1,0,1,>50K
2749,3,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2750,1,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,1,0,1,>50K
2751,2,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2752,3,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2753,2,Some-college,Married-civ-spouse,Tech-support,Husband,Male,1,0,1,>50K
2754,3,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,1,0,1,>50K
2755,2,12th,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2756,1,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2757,3,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2758,2,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2759,1,Bachelors,Married-civ-spouse,Protective-serv,Husband,Male,1,0,2,>50K
2760,2,HS-grad,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2761,2,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2762,3,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,1,>50K
2763,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2764,3,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,1,0,1,>50K
2765,1,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Male,1,0,1,>50K
2766,3,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2767,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2768,1,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2769,1,Bachelors,Married-civ-spouse,Other-service,Husband,Male,1,0,2,>50K
2770,2,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Female,1,0,1,>50K
2771,2,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2772,1,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,2,>50K
2773,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2774,3,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,1,0,2,>50K
2775,1,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Male,1,0,2,>50K
2776,1,Some-college,Married-civ-spouse,Sales,Wife,Female,1,0,1,>50K
2777,2,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,0,>50K
2778,2,11th,Married-civ-spouse,Craft-repair,Husband,Male,1,0,1,>50K
2779,2,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,1,0,0,>50K
2780,3,Doctorate,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2781,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,1,>50K
2782,1,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,1,0,2,>50K
2783,2,Some-college,Married-civ-spouse,Sales,Husband,Male,1,0,2,>50K
2784,2,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,1,0,1,>50K
2785,3,HS-grad,Married-civ-spouse,Tech-support,Husband,Male,1,0,2,>50K
